Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 10000
Migration 982 took 0.04s!
Migration 983 took 0.04s!
Migration 984 took 0.04s!
Migration 985 took 0.04s!
Migration 986 took 0.04s!
Migration 987 took 0.04s!
Migration 988 took 0.04s!
Migration 989 took 0.04s!
Migration 990 took 0.04s!
Migration 991 took 0.04s!
Migration 992 took 0.04s!
Migration 993 took 0.04s!
Migration 994 took 0.04s!
Migration 995 took 0.04s!
Migration 996 took 0.04s!
Migration 997 took 0.04s!
Migration 998 took 0.04s!
Migration 999 took 0.04s!
class: Int(97), count: 109
class: Int(76), count: 107
class: Int(26), count: 107
class: Int(67), count: 90
class: Int(52), count: 102
class: Int(41), count: 116
class: Int(11), count: 65
class: Int(42), count: 116
class: Int(3), count: 80
class: Int(60), count: 97
class: Int(70), count: 65
class: Int(90), count: 129
class: Int(28), count: 92
class: Int(9), count: 106
class: Int(5), count: 100
class: Int(53), count: 106
class: Int(43), count: 92
class: Int(47), count: 93
class: Int(89), count: 95
class: Int(65), count: 125
class: Int(79), count: 105
class: Int(27), count: 110
class: Int(68), count: 111
class: Int(24), count: 103
class: Int(82), count: 73
class: Int(40), count: 87
class: Int(73), count: 100
class: Int(87), count: 122
class: Int(17), count: 103
class: Int(18), count: 92
class: Int(57), count: 79
class: Int(19), count: 87
class: Int(37), count: 87
class: Int(21), count: 88
class: Int(1), count: 117
class: Int(72), count: 86
class: Int(74), count: 108
class: Int(46), count: 126
class: Int(81), count: 130
class: Int(56), count: 84
class: Int(39), count: 101
class: Int(33), count: 109
class: Int(4), count: 118
class: Int(44), count: 116
class: Int(23), count: 119
class: Int(7), count: 98
class: Int(99), count: 79
class: Int(22), count: 93
class: Int(20), count: 104
class: Int(49), count: 98
class: Int(8), count: 87
class: Int(38), count: 105
class: Int(64), count: 90
class: Int(2), count: 101
class: Int(62), count: 93
class: Int(93), count: 100
class: Int(15), count: 128
class: Int(12), count: 92
class: Int(85), count: 100
class: Int(95), count: 77
class: Int(61), count: 116
class: Int(78), count: 100
class: Int(13), count: 119
class: Int(14), count: 101
class: Int(34), count: 82
class: Int(63), count: 93
class: Int(75), count: 84
class: Int(50), count: 108
class: Int(25), count: 89
class: Int(91), count: 82
class: Int(94), count: 86
class: Int(29), count: 122
class: Int(55), count: 92
class: Int(69), count: 118
class: Int(83), count: 101
class: Int(36), count: 104
class: Int(30), count: 90
class: Int(48), count: 103
class: Int(88), count: 103
class: Int(0), count: 104
class: Int(96), count: 85
class: Int(6), count: 126
class: Int(10), count: 92
class: Int(86), count: 128
class: Int(59), count: 92
class: Int(35), count: 121
class: Int(31), count: 75
class: Int(58), count: 84
class: Int(66), count: 69
class: Int(80), count: 123
class: Int(98), count: 109
class: Int(54), count: 65
class: Int(16), count: 113
class: Int(45), count: 97
class: Int(84), count: 116
class: Int(51), count: 101
class: Int(71), count: 93
class: Int(92), count: 122
class: Int(32), count: 109
class: Int(77), count: 85
Read 10000 keys in 0.0417s (239838.0843 GETs/sec)!
Done with benchmark.
